Date,VIX,SKEW,GEPU,DTB3,GS10,HY_SPREAD,INDPRO,CPI,UNRATE
2017-11-13,11.5,129.75,155.7511214,1.22,2.35,3.77,101.2493,247.284,4.2
2017-11-14,11.59000015258789,130.15,155.7511214,1.24,2.35,3.84,101.2493,247.284,4.2
2017-11-15,13.130000114440918,135.21,155.7511214,1.23,2.35,3.97,101.2493,247.284,4.2
2017-11-16,11.760000228881836,136.3,155.7511214,1.25,2.35,3.79,101.2493,247.284,4.2
2017-11-17,11.430000305175781,137.19,155.7511214,1.26,2.35,3.76,101.2493,247.284,4.2
2017-11-20,10.649999618530273,135.83,155.7511214,1.28,2.35,3.7,101.2493,247.284,4.2
2017-11-21,9.729999542236328,133.56,155.7511214,1.28,2.35,3.66,101.2493,247.284,4.2
2017-11-22,9.880000114440918,132.52,155.7511214,1.27,2.35,3.7,101.2493,247.284,4.2
2017-11-24,9.670000076293945,130.98,155.7511214,1.26,2.35,3.67,101.2493,247.284,4.2
2017-11-27,9.869999885559082,130.18,155.7511214,1.25,2.35,3.66,101.2493,247.284,4.2
2017-11-28,10.029999732971191,124.08,155.7511214,1.28,2.35,3.67,101.2493,247.284,4.2
2017-11-29,10.699999809265137,126.28,155.7511214,1.27,2.35,3.64,101.2493,247.284,4.2
2017-11-30,11.279999732971191,128.9,155.7511214,1.25,2.35,3.61,101.2493,247.284,4.2
2017-12-01,11.430000305175781,128.83,149.4217117,1.25,2.4,3.63,101.4871,247.805,4.1
2017-12-04,11.680000305175781,132.14,149.4217117,1.28,2.4,3.58,101.4871,247.805,4.1
2017-12-05,11.329999923706055,132.07,149.4217117,1.28,2.4,3.57,101.4871,247.805,4.1
2017-12-06,11.020000457763672,130.98,149.4217117,1.28,2.4,3.63,101.4871,247.805,4.1
2017-12-07,10.15999984741211,130.84,149.4217117,1.27,2.4,3.63,101.4871,247.805,4.1
2017-12-08,9.579999923706055,132.54,149.4217117,1.26,2.4,3.63,101.4871,247.805,4.1
2017-12-11,9.34000015258789,133.98,149.4217117,1.31,2.4,3.61,101.4871,247.805,4.1
2017-12-12,9.920000076293945,133.02,149.4217117,1.32,2.4,3.58,101.4871,247.805,4.1
2017-12-13,10.180000305175781,134.71,149.4217117,1.28,2.4,3.64,101.4871,247.805,4.1
2017-12-14,10.489999771118164,134.03,149.4217117,1.3,2.4,3.63,101.4871,247.805,4.1
2017-12-15,9.420000076293945,135.73,149.4217117,1.29,2.4,3.64,101.4871,247.805,4.1
2017-12-18,9.529999732971191,132.72,149.4217117,1.36,2.4,3.64,101.4871,247.805,4.1
2017-12-19,10.029999732971191,130.69,149.4217117,1.35,2.4,3.6,101.4871,247.805,4.1
2017-12-20,9.720000267028809,133.15,149.4217117,1.36,2.4,3.58,101.4871,247.805,4.1
2017-12-21,9.619999885559082,132.63,149.4217117,1.33,2.4,3.57,101.4871,247.805,4.1
2017-12-22,9.899999618530273,134.4,149.4217117,1.31,2.4,3.56,101.4871,247.805,4.1
2017-12-26,10.25,135.6,149.4217117,1.45,2.4,3.57,101.4871,247.805,4.1
2017-12-27,10.470000267028809,138.43,149.4217117,1.42,2.4,3.59,101.4871,247.805,4.1
2017-12-28,10.180000305175781,137.82,149.4217117,1.37,2.4,3.55,101.4871,247.805,4.1
2017-12-29,11.039999961853027,137.05,149.4217117,1.37,2.4,3.58,101.4871,247.805,4.1
2018-01-02,9.770000457763672,135.37,151.5712547,1.42,2.58,3.55,101.4852,248.859,4.0
2018-01-03,9.149999618530273,133.43,151.5712547,1.39,2.58,3.48,101.4852,248.859,4.0
2018-01-04,9.220000267028809,131.24,151.5712547,1.39,2.58,3.4,101.4852,248.859,4.0
2018-01-05,9.220000267028809,127.03,151.5712547,1.37,2.58,3.36,101.4852,248.859,4.0
2018-01-08,9.520000457763672,128.0,151.5712547,1.43,2.58,3.35,101.4852,248.859,4.0
2018-01-09,10.079999923706055,126.37,151.5712547,1.42,2.58,3.33,101.4852,248.859,4.0
2018-01-10,9.819999694824219,129.12,151.5712547,1.4,2.58,3.42,101.4852,248.859,4.0
2018-01-11,9.880000114440918,126.1,151.5712547,1.41,2.58,3.4,101.4852,248.859,4.0
2018-01-12,10.15999984741211,124.95,151.5712547,1.41,2.58,3.37,101.4852,248.859,4.0
2018-01-16,11.65999984741211,128.65,151.5712547,1.43,2.58,3.34,101.4852,248.859,4.0
2018-01-17,11.90999984741211,136.19,151.5712547,1.42,2.58,3.34,101.4852,248.859,4.0
2018-01-18,12.220000267028809,131.41,151.5712547,1.43,2.58,3.35,101.4852,248.859,4.0
2018-01-19,11.270000457763672,132.28,151.5712547,1.42,2.58,3.35,101.4852,248.859,4.0
2018-01-22,11.029999732971191,127.18,151.5712547,1.43,2.58,3.32,101.4852,248.859,4.0
2018-01-23,11.100000381469727,122.95,151.5712547,1.42,2.58,3.31,101.4852,248.859,4.0
2018-01-24,11.470000267028809,120.2,151.5712547,1.41,2.58,3.28,101.4852,248.859,4.0
2018-01-25,11.579999923706055,121.87,151.5712547,1.4,2.58,3.28,101.4852,248.859,4.0
2018-01-26,11.079999923706055,117.99,151.5712547,1.39,2.58,3.23,101.4852,248.859,4.0
2018-01-29,13.84000015258789,118.8,151.5712547,1.43,2.58,3.26,101.4852,248.859,4.0
2018-01-30,14.789999961853027,122.85,151.5712547,1.42,2.58,3.33,101.4852,248.859,4.0
2018-01-31,13.539999961853027,121.23,151.5712547,1.44,2.58,3.29,101.4852,248.859,4.0
2018-02-01,13.470000267028809,120.59,124.7360468,1.46,2.86,3.29,101.7319,249.529,4.1
2018-02-02,17.309999465942383,126.45,124.7360468,1.46,2.86,3.36,101.7319,249.529,4.1
2018-02-05,37.31999969482422,117.33,124.7360468,1.49,2.86,3.48,101.7319,249.529,4.1
2018-02-06,29.979999542236328,129.61,124.7360468,1.5,2.86,3.6,101.7319,249.529,4.1
2018-02-07,27.729999542236328,136.9,124.7360468,1.53,2.86,3.46,101.7319,249.529,4.1
2018-02-08,33.459999084472656,130.92,124.7360468,1.53,2.86,3.59,101.7319,249.529,4.1
2018-02-09,29.059999465942383,128.51,124.7360468,1.53,2.86,3.82,101.7319,249.529,4.1
2018-02-12,25.610000610351562,148.02,124.7360468,1.61,2.86,3.71,101.7319,249.529,4.1
2018-02-13,24.969999313354492,143.07,124.7360468,1.57,2.86,3.78,101.7319,249.529,4.1
2018-02-14,19.260000228881836,127.84,124.7360468,1.56,2.86,3.69,101.7319,249.529,4.1
2018-02-15,19.1299991607666,131.67,124.7360468,1.56,2.86,3.57,101.7319,249.529,4.1
2018-02-16,19.459999084472656,137.8,124.7360468,1.59,2.86,3.5,101.7319,249.529,4.1
2018-02-20,20.600000381469727,131.63,124.7360468,1.64,2.86,3.48,101.7319,249.529,4.1
2018-02-21,20.020000457763672,130.03,124.7360468,1.62,2.86,3.46,101.7319,249.529,4.1
2018-02-22,18.719999313354492,134.31,124.7360468,1.61,2.86,3.53,101.7319,249.529,4.1
2018-02-23,16.489999771118164,139.2,124.7360468,1.61,2.86,3.58,101.7319,249.529,4.1
2018-02-26,15.800000190734863,131.72,124.7360468,1.65,2.86,3.5,101.7319,249.529,4.1
2018-02-27,18.59000015258789,132.27,124.7360468,1.64,2.86,3.47,101.7319,249.529,4.1
2018-02-28,19.850000381469727,138.95,124.7360468,1.63,2.86,3.47,101.7319,249.529,4.1
2018-03-01,22.469999313354492,136.54,168.4137769,1.6,2.84,3.59,102.1943,249.577,4.0
2018-03-02,19.59000015258789,127.48,168.4137769,1.62,2.84,3.65,102.1943,249.577,4.0
2018-03-05,18.729999542236328,130.12,168.4137769,1.67,2.84,3.59,102.1943,249.577,4.0
2018-03-06,18.360000610351562,128.41,168.4137769,1.65,2.84,3.53,102.1943,249.577,4.0
2018-03-07,17.760000228881836,128.17,168.4137769,1.65,2.84,3.56,102.1943,249.577,4.0
2018-03-08,16.540000915527344,129.62,168.4137769,1.64,2.84,3.56,102.1943,249.577,4.0
2018-03-09,14.640000343322754,127.79,168.4137769,1.64,2.84,3.53,102.1943,249.577,4.0
2018-03-12,15.779999732971191,141.98,168.4137769,1.68,2.84,3.55,102.1943,249.577,4.0
2018-03-13,16.350000381469727,140.43,168.4137769,1.7,2.84,3.58,102.1943,249.577,4.0
2018-03-14,17.229999542236328,141.66,168.4137769,1.73,2.84,3.62,102.1943,249.577,4.0
2018-03-15,16.59000015258789,146.55,168.4137769,1.74,2.84,3.62,102.1943,249.577,4.0
2018-03-16,15.800000190734863,147.35,168.4137769,1.75,2.84,3.6,102.1943,249.577,4.0
2018-03-19,19.020000457763672,143.96,168.4137769,1.77,2.84,3.65,102.1943,249.577,4.0
2018-03-20,18.200000762939453,139.52,168.4137769,1.78,2.84,3.62,102.1943,249.577,4.0
2018-03-21,17.860000610351562,133.69,168.4137769,1.71,2.84,3.6,102.1943,249.577,4.0
2018-03-22,23.34000015258789,131.52,168.4137769,1.69,2.84,3.7,102.1943,249.577,4.0
2018-03-23,24.8700008392334,130.79,168.4137769,1.71,2.84,3.74,102.1943,249.577,4.0
2018-03-26,21.030000686645508,128.96,168.4137769,1.76,2.84,3.73,102.1943,249.577,4.0
2018-03-27,22.5,128.65,168.4137769,1.74,2.84,3.75,102.1943,249.577,4.0
2018-03-28,22.8700008392334,128.33,168.4137769,1.7,2.84,3.77,102.1943,249.577,4.0
2018-03-29,19.969999313354492,119.34,168.4137769,1.7,2.84,3.79,102.1943,249.577,4.0
2018-04-02,23.6200008392334,119.68,157.6067119,1.74,2.87,3.77,103.3551,250.227,4.0
2018-04-03,21.100000381469727,118.38,157.6067119,1.72,2.87,3.71,103.3551,250.227,4.0
2018-04-04,20.059999465942383,119.23,157.6067119,1.68,2.87,3.71,103.3551,250.227,4.0
2018-04-05,18.940000534057617,121.51,157.6067119,1.69,2.87,3.59,103.3551,250.227,4.0
2018-04-06,21.489999771118164,122.39,157.6067119,1.7,2.87,3.64,103.3551,250.227,4.0
2018-04-09,21.770000457763672,119.9,157.6067119,1.73,2.87,3.61,103.3551,250.227,4.0
2018-04-10,20.469999313354492,121.25,157.6067119,1.71,2.87,3.52,103.3551,250.227,4.0
2018-04-11,20.239999771118164,122.27,157.6067119,1.7,2.87,3.5,103.3551,250.227,4.0
2018-04-12,18.489999771118164,122.29,157.6067119,1.72,2.87,3.42,103.3551,250.227,4.0
2018-04-13,17.40999984741211,126.0,157.6067119,1.73,2.87,3.38,103.3551,250.227,4.0
2018-04-16,16.559999465942383,131.47,157.6067119,1.76,2.87,3.33,103.3551,250.227,4.0
2018-04-17,15.25,130.57,157.6067119,1.77,2.87,3.29,103.3551,250.227,4.0
2018-04-18,15.600000381469727,146.26,157.6067119,1.78,2.87,3.24,103.3551,250.227,4.0
2018-04-19,15.960000038146973,138.2,157.6067119,1.79,2.87,3.33,103.3551,250.227,4.0
2018-04-20,16.8799991607666,133.07,157.6067119,1.78,2.87,3.33,103.3551,250.227,4.0
2018-04-23,16.34000015258789,126.48,157.6067119,1.84,2.87,3.36,103.3551,250.227,4.0
2018-04-24,18.020000457763672,126.5,157.6067119,1.84,2.87,3.41,103.3551,250.227,4.0
2018-04-25,17.84000015258789,124.29,157.6067119,1.82,2.87,3.47,103.3551,250.227,4.0
2018-04-26,16.239999771118164,127.08,157.6067119,1.79,2.87,3.43,103.3551,250.227,4.0
2018-04-27,15.40999984741211,128.4,157.6067119,1.78,2.87,3.44,103.3551,250.227,4.0
2018-04-30,15.930000305175781,130.77,157.6067119,1.84,2.87,3.46,103.3551,250.227,4.0
2018-05-01,15.489999771118164,128.21,175.8582569,1.82,2.98,3.47,102.381,250.792,3.8
2018-05-02,15.970000267028809,122.42,175.8582569,1.81,2.98,3.45,102.381,250.792,3.8
2018-05-03,15.899999618530273,126.79,175.8582569,1.8,2.98,3.5,102.381,250.792,3.8
2018-05-04,14.770000457763672,127.37,175.8582569,1.8,2.98,3.49,102.381,250.792,3.8
2018-05-07,14.75,123.04,175.8582569,1.83,2.98,3.46,102.381,250.792,3.8
2018-05-08,14.710000038146973,125.1,175.8582569,1.84,2.98,3.46,102.381,250.792,3.8
2018-05-09,13.420000076293945,126.05,175.8582569,1.85,2.98,3.43,102.381,250.792,3.8
2018-05-10,13.229999542236328,129.35,175.8582569,1.86,2.98,3.41,102.381,250.792,3.8
2018-05-11,12.649999618530273,131.59,175.8582569,1.88,2.98,3.4,102.381,250.792,3.8
2018-05-14,12.930000305175781,133.97,175.8582569,1.9,2.98,3.37,102.381,250.792,3.8
2018-05-15,14.630000114440918,136.76,175.8582569,1.89,2.98,3.36,102.381,250.792,3.8
2018-05-16,13.420000076293945,134.45,175.8582569,1.88,2.98,3.37,102.381,250.792,3.8
2018-05-17,13.430000305175781,134.78,175.8582569,1.88,2.98,3.36,102.381,250.792,3.8
2018-05-18,13.420000076293945,133.32,175.8582569,1.87,2.98,3.41,102.381,250.792,3.8
2018-05-21,13.079999923706055,134.02,175.8582569,1.9,2.98,3.4,102.381,250.792,3.8
2018-05-22,13.220000267028809,134.61,175.8582569,1.9,2.98,3.39,102.381,250.792,3.8
2018-05-23,12.579999923706055,135.61,175.8582569,1.88,2.98,3.48,102.381,250.792,3.8
2018-05-24,12.529999732971191,139.24,175.8582569,1.87,2.98,3.49,102.381,250.792,3.8
2018-05-25,13.220000267028809,140.78,175.8582569,1.86,2.98,3.53,102.381,250.792,3.8
2018-05-29,17.020000457763672,141.84,175.8582569,1.9,2.98,3.75,102.381,250.792,3.8
2018-05-30,14.9399995803833,143.89,175.8582569,1.9,2.98,3.64,102.381,250.792,3.8
2018-05-31,15.430000305175781,140.07,175.8582569,1.89,2.98,3.63,102.381,250.792,3.8
2018-06-01,13.460000038146973,134.53,178.2974151,1.88,2.91,3.55,103.2256,251.018,4.0
2018-06-04,12.739999771118164,132.7,178.2974151,1.91,2.91,3.49,103.2256,251.018,4.0
2018-06-05,12.399999618530273,132.58,178.2974151,1.91,2.91,3.5,103.2256,251.018,4.0
2018-06-06,11.640000343322754,136.57,178.2974151,1.91,2.91,3.44,103.2256,251.018,4.0
2018-06-07,12.130000114440918,133.84,178.2974151,1.9,2.91,3.44,103.2256,251.018,4.0
2018-06-08,12.180000305175781,133.11,178.2974151,1.89,2.91,3.45,103.2256,251.018,4.0
2018-06-11,12.350000381469727,138.93,178.2974151,1.91,2.91,3.39,103.2256,251.018,4.0
2018-06-12,12.34000015258789,142.82,178.2974151,1.89,2.91,3.38,103.2256,251.018,4.0
2018-06-13,12.9399995803833,141.74,178.2974151,1.9,2.91,3.33,103.2256,251.018,4.0
2018-06-14,12.119999885559082,142.39,178.2974151,1.9,2.91,3.31,103.2256,251.018,4.0
2018-06-15,11.979999542236328,140.92,178.2974151,1.9,2.91,3.33,103.2256,251.018,4.0
2018-06-18,12.3100004196167,140.92,178.2974151,1.91,2.91,3.34,103.2256,251.018,4.0
2018-06-19,13.350000381469727,139.35,178.2974151,1.91,2.91,3.4,103.2256,251.018,4.0
2018-06-20,12.789999961853027,140.82,178.2974151,1.9,2.91,3.34,103.2256,251.018,4.0
2018-06-21,14.640000343322754,139.94,178.2974151,1.9,2.91,3.39,103.2256,251.018,4.0
2018-06-22,13.770000457763672,140.54,178.2974151,1.89,2.91,3.39,103.2256,251.018,4.0
2018-06-25,17.329999923706055,134.66,178.2974151,1.9,2.91,3.47,103.2256,251.018,4.0
2018-06-26,15.920000076293945,134.92,178.2974151,1.9,2.91,3.48,103.2256,251.018,4.0
2018-06-27,17.90999984741211,131.3,178.2974151,1.89,2.91,3.56,103.2256,251.018,4.0
2018-06-28,16.850000381469727,136.34,178.2974151,1.89,2.91,3.64,103.2256,251.018,4.0
2018-06-29,16.09000015258789,141.72,178.2974151,1.89,2.91,3.61,103.2256,251.018,4.0
2018-07-02,15.600000381469727,140.89,223.6696373,1.95,2.89,3.78,103.3561,251.214,3.8
2018-07-03,16.139999389648438,134.57,223.6696373,1.94,2.89,3.77,103.3561,251.214,3.8
2018-07-05,14.970000267028809,139.86,223.6696373,1.92,2.89,3.74,103.3561,251.214,3.8
2018-07-06,13.369999885559082,141.02,223.6696373,1.93,2.89,3.74,103.3561,251.214,3.8
2018-07-09,12.6899995803833,138.96,223.6696373,1.95,2.89,3.65,103.3561,251.214,3.8
2018-07-10,12.640000343322754,139.26,223.6696373,1.95,2.89,3.59,103.3561,251.214,3.8
2018-07-11,13.630000114440918,136.85,223.6696373,1.93,2.89,3.66,103.3561,251.214,3.8
2018-07-12,12.579999923706055,138.22,223.6696373,1.94,2.89,3.61,103.3561,251.214,3.8
2018-07-13,12.180000305175781,142.48,223.6696373,1.94,2.89,3.62,103.3561,251.214,3.8
2018-07-16,12.829999923706055,148.16,223.6696373,1.98,2.89,3.59,103.3561,251.214,3.8
2018-07-17,12.0600004196167,149.58,223.6696373,1.98,2.89,3.58,103.3561,251.214,3.8
2018-07-18,12.100000381469727,154.25,223.6696373,1.96,2.89,3.56,103.3561,251.214,3.8
2018-07-19,12.869999885559082,150.98,223.6696373,1.96,2.89,3.59,103.3561,251.214,3.8
2018-07-20,12.859999656677246,152.72,223.6696373,1.95,2.89,3.55,103.3561,251.214,3.8
2018-07-23,12.619999885559082,153.78,223.6696373,1.96,2.89,3.5,103.3561,251.214,3.8
2018-07-24,12.40999984741211,145.94,223.6696373,1.98,2.89,3.47,103.3561,251.214,3.8
2018-07-25,12.289999961853027,145.09,223.6696373,1.97,2.89,3.48,103.3561,251.214,3.8
2018-07-26,12.140000343322754,142.18,223.6696373,1.95,2.89,3.42,103.3561,251.214,3.8
2018-07-27,13.029999732971191,144.57,223.6696373,1.96,2.89,3.42,103.3561,251.214,3.8
2018-07-30,14.260000228881836,141.57,223.6696373,2.01,2.89,3.43,103.3561,251.214,3.8
2018-07-31,12.829999923706055,144.49,223.6696373,1.99,2.89,3.46,103.3561,251.214,3.8
2018-08-01,13.149999618530273,142.77,179.8973921,1.99,2.89,3.43,104.0585,251.663,3.8
2018-08-02,12.1899995803833,143.83,179.8973921,1.98,2.89,3.43,104.0585,251.663,3.8
2018-08-03,11.640000343322754,146.19,179.8973921,1.97,2.89,3.43,104.0585,251.663,3.8
2018-08-06,11.270000457763672,142.01,179.8973921,2.02,2.89,3.43,104.0585,251.663,3.8
2018-08-07,10.930000305175781,138.94,179.8973921,2.02,2.89,3.35,104.0585,251.663,3.8
2018-08-08,10.850000381469727,139.84,179.8973921,2.02,2.89,3.37,104.0585,251.663,3.8
2018-08-09,11.270000457763672,138.61,179.8973921,2.02,2.89,3.38,104.0585,251.663,3.8
2018-08-10,13.15999984741211,149.2,179.8973921,2.01,2.89,3.5,104.0585,251.663,3.8
2018-08-13,14.779999732971191,159.03,179.8973921,2.03,2.89,3.52,104.0585,251.663,3.8
2018-08-14,13.3100004196167,152.41,179.8973921,2.04,2.89,3.48,104.0585,251.663,3.8
2018-08-15,14.640000343322754,148.4,179.8973921,2.03,2.89,3.55,104.0585,251.663,3.8
2018-08-16,13.449999809265137,148.45,179.8973921,2.03,2.89,3.49,104.0585,251.663,3.8
2018-08-17,12.640000343322754,146.01,179.8973921,2.01,2.89,3.49,104.0585,251.663,3.8
2018-08-20,12.489999771118164,145.55,179.8973921,2.03,2.89,3.52,104.0585,251.663,3.8
2018-08-21,12.859999656677246,144.7,179.8973921,2.04,2.89,3.48,104.0585,251.663,3.8
2018-08-22,12.25,143.75,179.8973921,2.05,2.89,3.48,104.0585,251.663,3.8
2018-08-23,12.40999984741211,147.38,179.8973921,2.04,2.89,3.47,104.0585,251.663,3.8
2018-08-24,11.989999771118164,148.2,179.8973921,2.05,2.89,3.46,104.0585,251.663,3.8
2018-08-27,12.15999984741211,144.85,179.8973921,2.08,2.89,3.43,104.0585,251.663,3.8
2018-08-28,12.5,140.88,179.8973921,2.09,2.89,3.4,104.0585,251.663,3.8
2018-08-29,12.25,140.76,179.8973921,2.09,2.89,3.39,104.0585,251.663,3.8
2018-08-30,13.529999732971191,141.82,179.8973921,2.07,2.89,3.44,104.0585,251.663,3.8
2018-08-31,12.859999656677246,146.91,179.8973921,2.07,2.89,3.49,104.0585,251.663,3.8
2018-09-04,13.15999984741211,142.18,195.8893721,2.09,3.0,3.46,104.1038,252.182,3.7
2018-09-05,13.90999984741211,142.22,195.8893721,2.1,3.0,3.49,104.1038,252.182,3.7
2018-09-06,14.649999618530273,140.56,195.8893721,2.09,3.0,3.52,104.1038,252.182,3.7
2018-09-07,14.880000114440918,145.87,195.8893721,2.1,3.0,3.48,104.1038,252.182,3.7
2018-09-10,14.15999984741211,144.88,195.8893721,2.11,3.0,3.46,104.1038,252.182,3.7
2018-09-11,13.220000267028809,147.88,195.8893721,2.11,3.0,3.4,104.1038,252.182,3.7
2018-09-12,13.140000343322754,148.75,195.8893721,2.12,3.0,3.38,104.1038,252.182,3.7
2018-09-13,12.369999885559082,150.64,195.8893721,2.11,3.0,3.35,104.1038,252.182,3.7
2018-09-14,12.069999694824219,151.59,195.8893721,2.12,3.0,3.29,104.1038,252.182,3.7
2018-09-17,13.680000305175781,150.95,195.8893721,2.13,3.0,3.29,104.1038,252.182,3.7
2018-09-18,12.789999961853027,151.37,195.8893721,2.13,3.0,3.24,104.1038,252.182,3.7
2018-09-19,11.75,145.19,195.8893721,2.12,3.0,3.24,104.1038,252.182,3.7
2018-09-20,11.800000190734863,144.84,195.8893721,2.13,3.0,3.25,104.1038,252.182,3.7
2018-09-21,11.680000305175781,141.55,195.8893721,2.14,3.0,3.25,104.1038,252.182,3.7
2018-09-24,12.199999809265137,138.84,195.8893721,2.18,3.0,3.28,104.1038,252.182,3.7
2018-09-25,12.420000076293945,137.68,195.8893721,2.17,3.0,3.26,104.1038,252.182,3.7
2018-09-26,12.890000343322754,140.98,195.8893721,2.16,3.0,3.27,104.1038,252.182,3.7
2018-09-27,12.40999984741211,142.1,195.8893721,2.14,3.0,3.25,104.1038,252.182,3.7
2018-09-28,12.119999885559082,144.43,195.8893721,2.15,3.0,3.24,104.1038,252.182,3.7
2018-10-01,12.0,141.52,221.673031,2.19,3.15,3.22,103.9297,252.772,3.8
2018-10-02,12.050000190734863,137.98,221.673031,2.19,3.15,3.22,103.9297,252.772,3.8
2018-10-03,11.609999656677246,136.33,221.673031,2.19,3.15,3.16,103.9297,252.772,3.8
2018-10-04,14.220000267028809,136.73,221.673031,2.18,3.15,3.29,103.9297,252.772,3.8
2018-10-05,14.819999694824219,130.28,221.673031,2.18,3.15,3.32,103.9297,252.772,3.8
2018-10-08,15.6899995803833,129.64,221.673031,2.18,3.15,3.32,103.9297,252.772,3.8
2018-10-09,15.949999809265137,128.98,221.673031,2.21,3.15,3.41,103.9297,252.772,3.8
2018-10-10,22.959999084472656,127.65,221.673031,2.23,3.15,3.51,103.9297,252.772,3.8
2018-10-11,24.979999542236328,130.85,221.673031,2.22,3.15,3.58,103.9297,252.772,3.8
2018-10-12,21.309999465942383,125.51,221.673031,2.23,3.15,3.54,103.9297,252.772,3.8
2018-10-15,21.299999237060547,128.32,221.673031,2.27,3.15,3.49,103.9297,252.772,3.8
2018-10-16,17.6200008392334,132.15,221.673031,2.26,3.15,3.45,103.9297,252.772,3.8
2018-10-17,17.399999618530273,130.65,221.673031,2.27,3.15,3.45,103.9297,252.772,3.8
2018-10-18,20.059999465942383,125.96,221.673031,2.27,3.15,3.51,103.9297,252.772,3.8
2018-10-19,19.889999389648438,124.94,221.673031,2.26,3.15,3.51,103.9297,252.772,3.8
2018-10-22,19.639999389648438,125.68,221.673031,2.3,3.15,3.52,103.9297,252.772,3.8
2018-10-23,20.709999084472656,126.54,221.673031,2.29,3.15,3.65,103.9297,252.772,3.8
2018-10-24,25.229999542236328,128.91,221.673031,2.29,3.15,3.68,103.9297,252.772,3.8
2018-10-25,24.219999313354492,125.26,221.673031,2.29,3.15,3.72,103.9297,252.772,3.8
2018-10-26,24.15999984741211,121.7,221.673031,2.28,3.15,3.85,103.9297,252.772,3.8
2018-10-29,24.700000762939453,120.83,221.673031,2.3,3.15,3.84,103.9297,252.772,3.8
2018-10-30,23.350000381469727,118.11,221.673031,2.29,3.15,3.89,103.9297,252.772,3.8
2018-10-31,21.229999542236328,117.64,221.673031,2.29,3.15,3.81,103.9297,252.772,3.8
2018-11-01,19.34000015258789,118.28,247.1760506,2.27,3.12,3.81,104.0126,252.594,3.8
2018-11-02,19.510000228881836,115.73,247.1760506,2.28,3.12,3.72,104.0126,252.594,3.8
2018-11-05,19.959999084472656,118.89,247.1760506,2.32,3.12,3.72,104.0126,252.594,3.8
2018-11-06,19.90999984741211,119.93,247.1760506,2.31,3.12,3.68,104.0126,252.594,3.8
2018-11-07,16.360000610351562,120.56,247.1760506,2.32,3.12,3.6,104.0126,252.594,3.8
2018-11-08,16.719999313354492,121.85,247.1760506,2.3,3.12,3.57,104.0126,252.594,3.8
2018-11-09,17.360000610351562,120.06,247.1760506,2.31,3.12,3.71,104.0126,252.594,3.8
2018-11-12,20.450000762939453,121.35,247.1760506,2.31,3.12,3.71,104.0126,252.594,3.8
2018-11-13,20.020000457763672,122.06,247.1760506,2.34,3.12,3.89,104.0126,252.594,3.8
2018-11-14,21.25,120.68,247.1760506,2.33,3.12,3.99,104.0126,252.594,3.8
2018-11-15,19.979999542236328,120.76,247.1760506,2.32,3.12,4.11,104.0126,252.594,3.8
2018-11-16,18.139999389648438,118.71,247.1760506,2.31,3.12,4.18,104.0126,252.594,3.8
2018-11-19,20.100000381469727,115.79,247.1760506,2.34,3.12,4.25,104.0126,252.594,3.8
2018-11-20,22.479999542236328,119.55,247.1760506,2.34,3.12,4.33,104.0126,252.594,3.8
2018-11-21,20.799999237060547,119.31,247.1760506,2.36,3.12,4.24,104.0126,252.594,3.8
2018-11-23,21.520000457763672,117.21,247.1760506,2.36,3.12,4.29,104.0126,252.594,3.8
2018-11-26,18.899999618530273,117.57,247.1760506,2.37,3.12,4.26,104.0126,252.594,3.8
2018-11-27,19.020000457763672,115.83,247.1760506,2.36,3.12,4.31,104.0126,252.594,3.8
2018-11-28,18.489999771118164,115.96,247.1760506,2.35,3.12,4.25,104.0126,252.594,3.8
2018-11-29,18.790000915527344,115.49,247.1760506,2.32,3.12,4.22,104.0126,252.594,3.8
2018-11-30,18.06999969482422,114.71,247.1760506,2.32,3.12,4.29,104.0126,252.594,3.8
2018-12-03,16.440000534057617,114.71,270.764323,2.34,2.83,4.2,104.0451,252.767,3.9
2018-12-04,20.739999771118164,117.76,270.764323,2.38,2.83,4.29,104.0451,252.767,3.9
2018-12-06,21.190000534057617,116.68,270.764323,2.36,2.83,4.5,104.0451,252.767,3.9
2018-12-07,23.229999542236328,114.3,270.764323,2.35,2.83,4.5,104.0451,252.767,3.9
2018-12-10,22.639999389648438,117.64,270.764323,2.37,2.83,4.56,104.0451,252.767,3.9
2018-12-11,21.760000228881836,116.8,270.764323,2.37,2.83,4.48,104.0451,252.767,3.9
2018-12-12,21.459999084472656,116.78,270.764323,2.39,2.83,4.4,104.0451,252.767,3.9
2018-12-13,20.649999618530273,117.03,270.764323,2.38,2.83,4.39,104.0451,252.767,3.9
2018-12-14,21.6299991607666,118.6,270.764323,2.37,2.83,4.46,104.0451,252.767,3.9
2018-12-17,24.520000457763672,123.96,270.764323,2.36,2.83,4.58,104.0451,252.767,3.9
2018-12-18,25.579999923706055,124.23,270.764323,2.34,2.83,4.72,104.0451,252.767,3.9
2018-12-19,25.579999923706055,125.38,270.764323,2.35,2.83,4.84,104.0451,252.767,3.9
2018-12-20,28.3799991607666,124.07,270.764323,2.34,2.83,5.11,104.0451,252.767,3.9
2018-12-21,30.110000610351562,122.17,270.764323,2.34,2.83,5.22,104.0451,252.767,3.9
2018-12-24,36.06999969482422,118.27,270.764323,2.41,2.83,5.35,104.0451,252.767,3.9
2018-12-26,30.40999984741211,116.47,270.764323,2.39,2.83,5.37,104.0451,252.767,3.9
